Original Tweet Index,Actual Value,Predicted Value
371933,0,0.020350967
208646,0,0.014383474
750137,0,0.6464431
636014,0,0.75030816
154538,0,0.00739986
208479,0,0.31421906
689960,0,0.46254125
457756,0,0.59023714
25088,0,0.076465234
303412,0,0.0040983823
321885,0,0.43534717
128915,0,0.009958081
541582,0,0.35441238
472223,0,0.020925008
122063,0,0.027604416
151696,0,0.37572324
363844,0,0.5366006
397859,0,0.0027167518
75265,0,0.64636755
226696,0,0.028087422
233526,0,0.031958316
421412,0,0.02679821
151378,0,0.009586324
548628,0,0.011485636
203775,0,0.005730005
474503,0,0.0019286816
502763,0,0.5765083
406187,0,0.14179704
524,0,0.0048804036
771747,0,0.03832974
326110,0,0.042945232
752186,0,0.019563287
364888,0,0.015608031
504925,0,0.027535655
194579,0,0.42448235
410946,0,0.030714357
754347,0,0.014240504
275684,0,0.017141415
399748,0,0.038419
557036,0,0.61053896
659593,0,0.0024594443
465183,0,0.17811741
169642,0,0.07483851
185253,0,0.064799234
247528,0,0.5278125
203734,0,0.020541988
722096,0,0.030985776
601214,0,0.66376776
411636,0,0.062386002
119895,0,0.5846493
462608,0,0.014682044
303222,0,0.0015142703
621096,0,0.4253624
398087,0,0.0003273933
391046,0,0.6165954
33913,0,0.31518245
695984,0,0.5215094
234989,0,0.019440455
338764,0,0.053003628
598482,0,0.1533188
388098,0,0.006221514
533135,0,0.0013807005
463599,0,0.068449765
706658,0,0.028884783
569810,0,0.02061324
771082,0,0.011968273
289138,0,0.665208
723765,0,0.00073392136
634565,0,0.015489242
57490,0,0.01050493
276396,0,0.032206234
548906,0,0.49978262
512287,0,0.0033083349
622345,0,0.64636755
730086,0,0.41422707
45549,0,0.049065076
494864,0,0.00156963
624448,0,0.015266055
184255,0,0.0022704173
87221,0,0.008368761
750066,0,0.00940483
460799,0,0.017920274
663904,0,0.41891137
244561,0,0.050461143
625221,0,0.022594107
767297,0,0.032370966
188835,0,0.56522375
313312,0,0.36640447
547755,0,0.015034876
755638,0,0.51882696
132878,0,0.029597024
774472,0,0.0063775913
761789,0,0.09001958
4203,0,0.02600903
104920,0,0.03005068
652397,0,0.018107696
88880,0,0.55640006
523984,0,0.45310318
118121,0,0.30095822
116807,0,0.026107745
565073,0,0.018907806
691707,0,0.43912247
271627,0,0.28641045
734112,0,0.0028469965
276108,0,0.50302744
587407,0,0.015815219
61625,0,0.48830557
295169,0,0.20864524
617370,0,0.036867097
345889,0,0.052633304
217483,0,0.01773707
194284,0,0.61708176
450101,0,0.44778657
757050,0,0.48771754
672485,0,0.72802234
348218,0,0.5169164
743599,0,0.0047080396
702116,0,0.00866954
102601,0,0.020435411
606856,0,0.025749395
784563,0,0.3979512
217857,0,0.017823074
209396,0,0.006086344
76705,0,0.0141470255
201610,0,0.008618025
224293,0,0.004855102
64979,0,0.64448506
569118,0,0.0052718646
180060,0,0.017820347
84092,0,0.018996388
754688,0,0.085615024
442920,0,0.019026287
6938,0,0.0124851195
569696,0,0.6462505
475960,0,0.024626536
792992,0,0.5308274
215360,0,0.018394312
382680,0,0.0060723443
292136,0,0.5207487
451675,0,0.50065887
400724,0,0.022278955
530152,0,0.26352748
713456,0,0.018664414
595005,0,0.01296024
354112,0,0.017121132
327785,0,0.00019028572
418589,0,0.0142066395
27821,0,0.678777
80427,0,0.02599877
274118,0,0.28471965
26088,0,0.010007868
512460,0,0.53357655
130900,0,0.022399768
400980,0,0.57541674
491809,0,0.43804133
250397,0,0.0056994366
770187,0,0.027830306
567940,0,0.011701884
649012,0,0.012466311
534751,0,0.022880161
581991,0,0.767895
262970,0,0.0011545989
155666,0,0.6165954
198759,0,0.011731092
338963,0,0.34563065
302387,0,0.55640006
587041,0,0.006061679
287306,0,0.7075032
611861,0,0.30852413
398053,0,0.029213654
356227,0,0.008458706
701830,0,0.01310742
216871,0,0.5320245
633088,0,0.022930775
61766,0,0.007959882
510337,0,0.16568545
718581,0,0.00832237
649296,0,0.015849244
223249,0,0.0069021797
535452,0,0.018516243
721995,0,0.710986
296154,0,0.02709577
152967,0,0.46899682
581212,0,0.03558894
791634,0,0.07790788
534868,0,0.16815954
412657,0,0.70938873
14448,0,0.0005022921
103391,0,0.47745395
403841,0,0.004534896
536302,0,0.46017575
503353,0,0.75331616
108433,0,0.6165954
311919,0,0.012180706
341447,0,0.03278275
586537,0,0.34546077
390406,0,0.4195669
61462,0,0.023627672
243601,0,0.006558608
93896,0,0.5067706
676294,0,0.13143726
47076,0,0.038606208
434214,0,0.5018796
112366,0,0.008409486
395129,0,0.050042972
276526,0,0.62365973
506552,0,0.24466097
302126,0,0.70842326
151162,0,0.00057609245
415871,0,0.034092125
434440,0,0.68175983
746509,0,0.15408449
779353,0,0.020315526
93348,0,0.0033482888
23226,0,0.0017075252
314498,0,0.007446559
196705,0,0.014170996
313676,0,0.037723433
242794,0,0.120657966
705087,0,0.0046632355
691610,0,0.64050853
186745,0,0.035925034
229040,0,0.03823045
677419,0,0.029285884
555042,0,0.007221073
742255,0,0.0435402
683805,0,0.015387954
5949,0,0.000450218
158958,0,0.007930007
254596,0,0.0019820817
788600,0,0.678041
11311,0,0.69477737
217685,0,0.1252814
664411,0,0.50477076
45279,0,0.012891121
797564,0,0.010107697
291359,0,0.33623946
175845,0,0.04753699
671973,0,0.0021126613
766003,0,0.0026474488
313359,0,0.017818524
292277,0,0.038855497
224349,0,0.0033448616
301209,0,0.016177788
315515,0,0.6455216
639023,0,0.033761546
105654,0,0.683058
297480,0,0.6236613
709266,0,0.017511038
3595,0,0.029626675
189699,0,0.0028031757
146638,0,0.009599606
736306,0,0.016557595
64384,0,0.42572737
117877,0,0.4064985
627968,0,0.6820897
559564,0,0.018233076
765849,0,0.009629768
187987,0,0.5999551
504072,0,0.0015335857
430530,0,0.52813697
205602,0,0.018155487
94574,0,0.021246357
369558,0,0.6441344
520375,0,0.044746704
152376,0,0.39720404
62140,0,0.026719127
403829,0,0.008356803
780790,0,0.009235676
360250,0,0.010581864
403734,0,0.57457376
18649,0,0.010810536
350823,0,0.004871405
567763,0,0.09143809
658832,0,0.010510127
377803,0,0.013782784
89368,0,0.025167132
723326,0,0.33808172
755833,0,0.0047077206
51349,0,0.01795328
793513,0,0.057736784
263931,0,0.060766973
19147,0,0.015848633
28436,0,0.53899944
677122,0,0.013697035
765985,0,0.0116875805
130144,0,0.4703739
367599,0,0.02741056
521372,0,0.06310733
388695,0,0.43280604
222012,0,0.52813697
641100,0,0.57505655
303984,0,0.3117667
469005,0,0.59267426
68440,0,0.009867233
265534,0,0.26822937
358947,0,0.7709384
292741,0,0.37878713
715652,0,0.017877681
273186,0,0.11079569
261067,0,0.594972
380963,0,0.50656265
615510,0,0.4774292
663424,0,0.48433146
469072,0,0.43912247
436282,0,0.017474512
405792,0,0.03280236
360734,0,0.03616336
763660,0,0.0017895061
635892,0,0.5054708
74047,0,0.5511786
575186,0,0.3114709
538382,0,0.0069792764
22816,0,0.013903117
220396,0,0.64636755
372518,0,0.03611386
234795,0,0.012135821
536347,0,0.55114317
674166,0,0.022186229
68185,0,0.6165954
62226,0,0.542465
727101,0,0.018139033
712492,0,0.043777704
331087,0,0.21152285
327596,0,0.00062551076
398393,0,0.0011075189
449254,0,0.07086718
373346,0,0.78654504
760984,0,0.021926304
344328,0,0.23330623
366031,0,0.03385179
306486,0,0.009024757
540688,0,0.005088753
280345,0,0.24683562
253175,0,0.034242485
452140,0,0.01261425
215930,0,0.64241934
115767,0,0.023468662
242488,0,0.028431155
651955,0,0.00602131
433296,0,0.6922647
759530,0,0.017273296
367140,0,0.009467094
48965,0,0.023899991
652750,0,0.017645631
259264,0,0.020150166
520678,0,0.023923356
35266,0,0.03335979
548793,0,0.6224774
541935,0,0.011260517
427215,0,0.025537467
93428,0,0.033892814
773274,0,0.4388905
229026,0,0.0047992333
750081,0,0.02027686
679890,0,0.006719548
473020,0,0.56767774
17028,0,0.4380756
624318,0,0.020147147
65202,0,0.015310485
338155,0,0.4261436
351978,0,0.00630309
498510,0,0.008174241
316780,0,0.55530053
10575,0,0.008658998
171549,0,0.780421
367679,0,0.12874308
652788,0,0.017686687
330699,0,0.008070725
164844,0,0.003595559
406510,0,0.008939302
284209,0,0.010665462
58289,0,0.106702775
796693,0,0.030795496
188744,0,0.44059893
276733,0,0.4543855
323831,0,0.0019649998
376658,0,0.5927344
738635,0,0.0025224253
3883,0,0.017508753
630621,0,0.036515668
118749,0,0.4833327
522942,0,0.55640006
77724,0,0.053042617
