Original Tweet Index,Actual Value,Predicted Value
13731,0,0.014967525
778660,0,0.59282935
326896,0,0.05254005
628381,0,0.5689168
202301,0,0.44686678
506789,0,0.6249559
685010,0,0.006074175
41223,0,0.31408343
694453,0,0.5638981
225324,0,0.009112186
76639,0,0.002399358
19236,0,0.0021019073
78291,0,0.0057485425
400132,0,0.038286537
317299,0,0.40070558
250732,0,0.014876813
127155,0,0.0048293876
210342,0,0.03049259
355671,0,0.5132406
128811,0,0.5770841
78674,0,0.003958517
265460,0,0.04123701
300952,0,0.0029576262
356480,0,0.0014529837
11671,0,0.0038018227
350742,0,0.5770841
293443,0,0.005770948
690563,0,0.004466968
284011,0,0.008414861
503381,0,0.5292764
39277,0,0.66826856
653867,0,0.5066687
594695,0,0.018151438
66075,0,0.385402
127263,0,0.0003590901
404031,0,0.6166518
565227,0,0.055634715
57873,0,0.007213918
52906,0,0.0115343975
735598,0,0.50170594
118335,0,0.5770841
483961,0,0.45821932
773882,0,0.5604744
177861,0,0.0035109466
373402,0,0.50812775
782626,0,0.09154757
294538,0,0.60225356
785649,0,0.021968301
55649,0,0.05094331
781356,0,0.65562713
716644,0,0.008014736
737879,0,0.004332113
176184,0,0.016467238
335738,0,0.03231099
276914,0,0.0069553996
190221,0,0.009613629
452810,0,0.46204957
631009,0,0.010316632
653414,0,0.011070123
296657,0,0.016437037
27707,0,0.4606907
537783,0,0.001943177
399679,0,0.63534284
771476,0,0.008039827
541257,0,0.016513478
23159,0,0.5683751
384907,0,0.3902583
255233,0,0.590564
664258,0,0.000585005
476814,0,0.08562817
77679,0,0.013948875
502796,0,0.6270064
722098,0,0.0017733327
482734,0,0.6818814
672734,0,0.014786161
489551,0,0.48461232
426812,0,0.06100086
288103,0,0.0013514217
676237,0,0.03379098
372890,0,0.012026199
584253,0,0.3836043
745168,0,0.006993496
441045,0,0.67021096
356270,0,0.014237254
21522,0,0.45386046
594484,0,0.002254098
115207,0,0.0009965057
135396,0,0.0023410837
277555,0,0.019667465
552025,0,0.13307439
242810,0,0.0024059964
696310,0,0.051019084
491981,0,0.011416776
177632,0,0.012254462
634293,0,0.012177096
690066,0,0.74148977
497650,0,0.008419805
379305,0,0.011123242
171682,0,0.0013771371
45283,0,0.027185109
41963,0,0.60752076
391335,0,0.003470762
393769,0,0.41288382
220024,0,0.52803826
791683,0,0.005809192
580947,0,0.5779171
570609,0,0.0010378587
494612,0,0.009552899
1639,0,0.004251742
6772,0,0.52611536
212586,0,0.009049456
170716,0,0.0069606425
309212,0,0.0023863094
535576,0,0.0037503436
345636,0,0.018382456
163021,0,0.02116928
426135,0,0.6125021
219599,0,0.008851863
576120,0,0.02041358
280680,0,0.0017643953
629399,0,0.5809848
714619,0,0.02038979
339162,0,0.007988108
18735,0,0.013310521
432485,0,0.0012692863
635125,0,0.029566208
236460,0,0.032864742
782042,0,0.032558367
187591,0,0.010760346
34946,0,0.6670822
62908,0,0.61368704
323201,0,0.0023273174
500055,0,0.015467101
63069,0,0.017066337
388118,0,0.0020949093
8305,0,0.0033326617
366326,0,0.00037064176
204845,0,0.22350396
641332,0,0.056242965
461430,0,0.6166518
391662,0,0.007380888
65086,0,0.25449538
23511,0,0.042207778
626240,0,0.5147949
584579,0,0.0051374272
9218,0,0.5619241
483329,0,0.009240161
3179,0,0.028553426
325610,0,0.6453289
61257,0,0.06778875
633099,0,0.2826158
452795,0,0.24614307
485880,0,0.36541086
125833,0,0.0005097888
772812,0,0.012296356
352830,0,0.021560391
525501,0,0.0029645828
26765,0,0.0060937773
192474,0,0.005325515
515846,0,0.00915159
30191,0,0.018589914
607246,0,0.013695497
302606,0,0.095338315
422104,0,0.009305116
678209,0,0.0061285985
729236,0,0.020566167
613822,0,0.011387888
670935,0,0.42546436
52339,0,0.01089892
569495,0,0.6475951
328327,0,0.64632463
209156,0,0.003378919
268903,0,0.011472014
565777,0,0.5239937
663689,0,0.50812775
421192,0,0.008497669
528696,0,0.028042905
256424,0,0.012274887
299295,0,0.0038924639
492553,0,0.022859976
557524,0,0.69865346
347085,0,0.034262918
49837,0,0.05856759
209986,0,0.5770841
272799,0,0.3005434
395330,0,0.5840652
606865,0,0.0006751312
200878,0,0.004228357
677302,0,0.6249559
761992,0,0.019580467
447036,0,0.0056152963
746684,0,0.011512439
476128,0,0.00071285845
31843,0,0.0012303974
59680,0,0.03341802
782603,0,0.00042580575
479180,0,0.004188171
111108,0,0.017112108
560453,0,0.32647556
28458,0,0.0020101008
176065,0,0.00994244
705719,0,0.00057671854
799891,0,0.010247916
437973,0,0.00034253328
370616,0,0.8366394
51599,0,0.51845
474456,0,0.018995536
747591,0,0.0015696918
400206,0,0.0076791984
330921,0,0.0029117288
187224,0,0.023475224
605967,0,0.03146043
17781,0,0.28904057
682629,0,0.0012519135
589118,0,0.19083972
326766,0,0.0058588805
421645,0,0.0074119326
734188,0,0.062660545
23209,0,0.3120367
385052,0,0.00834591
402107,0,0.0050102137
722493,0,0.02422177
276713,0,0.006577966
259986,0,0.00068539474
394265,0,0.012060684
25708,0,0.4881618
241239,0,0.48483145
230048,0,0.013331667
66703,0,0.016997907
593571,0,0.018346544
664732,0,0.022354743
125319,0,0.5683751
407160,0,0.00841701
499671,0,0.6166518
762703,0,0.0043876003
557348,0,0.00046021707
88028,0,0.77153265
478132,0,0.0008323868
668882,0,0.64699423
782284,0,0.51881456
361331,0,0.72345686
174460,0,0.20719217
269676,0,0.0055888686
386431,0,0.004678943
193954,0,0.5672462
227137,0,0.24929446
444351,0,0.47267592
69109,0,0.6919484
319967,0,0.52181906
258558,0,0.066189624
600594,0,0.011587844
464272,0,0.3836043
139196,0,0.0143264765
750658,0,0.016526926
337105,0,0.008835106
45360,0,0.0013489354
641535,0,0.51243925
25145,0,0.088558204
661680,0,0.007548841
399519,0,0.5950216
232358,0,0.4881618
511203,0,0.0068758293
568757,0,0.0142006045
96783,0,0.76490545
525100,0,0.004266862
738806,0,0.003578228
14117,0,0.51845
690148,0,0.012071796
675881,0,0.009800591
186983,0,0.0016584838
72693,0,0.038121507
460636,0,0.00042187417
90446,0,0.5840652
345212,0,0.1920945
516848,0,0.0039672074
451489,0,0.013771295
548263,0,0.016993007
403202,0,0.009295807
252815,0,0.005043148
533158,0,0.1733208
496216,0,0.0031915363
134573,0,0.004187399
541098,0,0.017917555
700831,0,0.622851
368115,0,0.33466798
421562,0,0.008389997
610249,0,0.0004411467
745560,0,0.6166518
109590,0,0.6125021
152369,0,0.010589331
246213,0,0.3836043
224715,0,0.013178533
799725,0,0.003888518
600452,0,0.006525367
27732,0,0.01089344
166096,0,0.47879916
684379,0,0.41820258
53885,0,0.0041607637
195313,0,0.4030247
172863,0,0.04556316
751147,0,0.05758713
61397,0,0.0011209568
109798,0,0.45837653
99663,0,0.006473574
680919,0,0.0016408046
610072,0,0.0040063756
391548,0,0.61029756
728867,0,0.62485355
615437,0,0.45504558
377105,0,0.0008096132
787085,0,0.006539468
626777,0,0.05238502
293455,0,0.007741423
550291,0,0.0012617697
224029,0,0.0045394422
314534,0,0.0053564855
767814,0,0.001776725
573629,0,0.0038514289
674481,0,0.015183151
