predicted,actual
Epochs: 600
0.9819021,1
0.0,0
0.98041165,1
3.91303,4
0.0,0
0.0,0
7.028631,7
3.0308194,3
4.9837594,5
2.9712284,3
7.962492,8
8.790878,9
1.0361074,1
3.0225039,3
2.9961348,3
1.000371,1
2.0004919,2
0.0,0
7.082056,7
4.9837594,5
7.9695396,8
6.0109224,6
2.0004919,2
0.0,0
2.0004919,2
3.04424,3
6.0135946,6
9.263908,9
8.724555,9
7.1257086,7
7.9847326,8
9.459489,9
3.9696617,4
8.810316,9
2.0004919,2
0.96056604,1
3.0098464,3
1.0210602,1
1.0208144,1
4.0291185,4
8.952319,9
1.0047,1
3.9744875,4
4.9837594,4
2.0004919,2
6.010089,6
3.0289812,3
6.9214106,7
7.183798,7
3.9880724,4
6.7903986,7
4.9837594,5
1.0078484,1
8.904838,9
0.0,0
2.0004919,2
2.0004919,2
2.965679,3
8.839665,9
0.9924376,1
1.0127729,1
0.9123882,1
4.9837594,5
0.0,0
6.014435,6
3.0067654,3
3.9713655,4
7.967325,8
0.9905089,1
0.0,0
3.010252,3
8.942085,9
6.0258665,6
2.0004919,2
6.0241776,6
3.9765284,4
7.186158,7
1.0459802,1
3.9695754,4
0.9856118,1
4.9837594,5
4.0724363,4
7.978283,8
8.9147625,9
2.0004919,2
9.262838,9
8.781344,9
7.9638186,8
8.972792,9
6.009495,6
3.058518,3
6.010791,6
3.965114,4
6.015314,6
2.0004919,2
8.216883,9
0.990497,1
2.0004919,2
0.0,0
4.9837594,5
8.872424,9
2.0004919,2
7.198861,7
6.9715433,7
2.0004919,2
7.9688044,8
7.969136,8
4.9837594,5
0.0,0
6.0128927,6
0.0,0
0.0,0
2.0004919,2
8.7991295,9
0.0,0
3.9929652,4
6.9553785,7
7.1758575,7
0.9696417,1
4.9837594,5
6.2929964,7
8.799565,9
4.0068235,4
6.0870047,6
1.0680851,1
4.983758,5
7.0942583,7
6.0111437,6
4.9837594,5
0.0,0
3.993074,4
7.646781,8
7.9815454,7
5.9182525,6
0.97495747,1
7.940752,8
7.0776787,7
3.020174,3
7.1046515,7
3.018843,3
1.0221589,1
0.0,0
3.0083055,3
3.9993057,4
4.9837594,5
3.9843388,4
0.0,0
4.9837594,5
4.124543,4
0.0,0
3.0269544,3
4.9837594,5
0.96565187,1
0.0,0
7.964222,8
2.990768,3
7.287839,7
0.0,0
9.2392435,9
6.0267363,6
6.0197973,6
8.582436,9
4.9837594,5
3.9702115,4
6.0128136,6
8.720993,9
3.02498,3
4.9837594,5
3.9956434,4
2.0004919,2
3.995418,4
7.9658766,8
7.172798,7
7.1631594,7
4.9837594,5
7.9644613,8
7.973793,8
7.9857664,8
2.0004919,2
5.868183,6
9.0224,9
3.0083814,3
1.0480776,1
0.0,0
3.9987707,4
1.0176291,1
4.9837594,5
8.727389,9
0.0,0
6.012226,6
2.0004919,2
0.96624553,1
3.009986,3
0.0,0
5.8529015,6
0.0,0
0.0,0
7.544922,8
3.0257204,3
2.0004919,2
0.0,0
0.0,0
6.0161915,6
0.0,0
0.0,0
3.8990798,4
6.9119673,7
2.0004919,2
7.0455627,7
1.0208842,1
8.66277,9
9.12159,9
3.0056915,3
8.823865,9
7.973984,8
3.9742556,4
6.019614,6
6.0170126,6
4.9837594,5
3.0104842,3
7.972725,8
1.0091584,1
7.963626,8
7.0432053,7
1.0232399,1
2.9825318,3
7.1143293,7
6.010559,6
3.066778,3
6.013256,6
3.0086937,3
6.0135756,6
3.0258644,3
2.0004919,2
3.0144536,3
2.0004919,2
2.0004919,2
6.7940464,7
8.914209,9
2.0004919,2
3.0235631,3
2.0004919,2
7.069791,7
4.9837594,5
4.9837594,5
7.9771967,8
7.7719507,8
2.0004919,2
0.0,0
0.9702468,1
3.946879,4
0.0,0
6.0153913,6
3.003222,3
4.983653,7
1.0370109,1
0.9754921,1
1.0495472,1
3.9827833,4
7.111786,7
0.0,0
2.0004919,2
8.783875,9
2.0004919,2
0.0,0
4.9837594,5
6.012127,6
0.0,0
7.9640503,8
9.14207,9
6.0095577,6
2.0004919,2
0.0,0
0.0,0
7.1068096,7
2.0004919,2
0.0,0
3.987298,4
2.0004919,2
0.0,0
9.051858,9
0.9740794,1
6.013835,6
8.641763,9
