prediction,actual,denormalized prediction,denormalized actual,%error
-0.05729933,-0.09632439570193843,659.3910427458218,455.0,44.921108295785004
-0.01638345,-0.056610260560809665,873.6850990818531,663.0,31.777541339646014
0.084397025,0.222343352137215,1401.515779758154,2124.0,34.01526460648993
-0.051933687,-0.10128866259457953,687.4932253892305,429.0,60.254831093060716
-0.08517616,-0.10014306254243159,513.3880906394829,435.0,18.020250721720213
-0.040591173,-0.09861559580623433,746.8988492893351,443.0,68.60019171316819
-0.05101111,-0.1180907966927494,692.32515041192,341.0,103.02790334660412
0.09556825,0.11293854715708625,1460.024270808662,1551.0,5.865617613883811
-0.042446237,-0.13451106410686994,737.1830806142442,255.0,189.09140416244873
0.1329952,0.05069427765704788,1656.0453303107288,1225.0,35.18737390291663
0.03722376,0.0600500114162561,1154.4491078635497,1274.0,9.383900481668
0.084197074,0.032173743480656096,1400.4685491940245,1128.0,24.15501322642061
-0.020491533,0.029500676692310893,852.1693048286427,1114.0,23.5036530674468
-0.064781874,-0.13355639739674666,620.2017450132219,260.0,138.53913269739303
0.17851959,0.08678067929970816,1894.4761254194896,1414.0,33.979924004207184
-0.09341199,-0.14291213115595489,470.25352335530255,211.0,122.86896841483532
0.030168425,0.2590025538059493,1117.497286500016,2316.0,51.748821826424184
-0.00281894,-0.04362679330313295,944.7282723691675,731.0,29.23779375775205
0.11217558,0.06826014512331638,1547.0039940632696,1317.0,17.46423645127332
-0.04261758,-0.13527479747496857,736.285674611391,251.0,193.34090621967766
-0.0064140027,-0.09040546209917405,925.899383049788,486.0,90.51427634769298
-0.043122623,-0.0587105273230809,733.6405560286578,652.0,12.521557673107022
-0.02021224,-0.10243426264672748,853.6320795399355,423.0,101.8042741229162
0.068488404,0.038856410451519115,1318.1954906829824,1163.0,13.344410204899603
0.28823006,0.2912702886081164,2469.0770237151305,2485.0,0.6407636331939432
0.041024197,0.061768411494478016,1174.3536295885801,1283.0,8.468150460749795
0.12138444,0.032555610164705415,1595.2347816569022,1130.0,41.17121961565506
0.039199784,-0.050691326958045284,1164.798396984616,694.0,67.83838573265359
-0.009012407,-0.012886525237163085,912.2904244181403,892.0,2.274711257639051
0.19401343,0.26186655393631914,1975.624026644467,2331.0,15.24564450259687
0.05414227,0.0991913465313109,1243.0586195349488,1479.0,15.952764061193456
0.055513173,0.016899076118683493,1250.238628484704,1048.0,19.297579053883958
0.11557955,0.011934809226042396,1564.83208277498,1022.0,53.11468520303132
0.20643075,0.2500286867307904,2040.6588513906026,2269.0,10.063514702926282
-0.034898333,-0.04820919351172473,776.7146979102762,707.0,9.86063619664444
-0.03886693,-0.08276812841818774,755.9294520419954,526.0,43.71282358212841
-0.06855215,-0.077612928183522,600.4551839143269,553.0,8.581407579444281
-0.056542557,-0.13031053058232747,663.3545940546514,277.0,139.47819279951315
0.02038594,0.04382067734416021,1066.2622033020928,1189.0,10.322775163827353
-0.022370076,0.10759241358039583,842.3305684106888,1523.0,44.692674431340194
0.1250198,0.09365427961259583,1614.274734302719,1450.0,11.329292020877174
-0.021654256,0.027209476588015,846.0796261247284,1102.0,23.223264416993793
-0.042043187,0.07379721204203145,739.2940284926375,1346.0,45.07473785344446
-0.049281333,-0.11389026316820693,701.3847464316798,363.0,93.21893841093107
-0.012063287,-0.07646732813137405,896.3116515423127,559.0,60.34197702009172
0.22550122,0.09900041318928623,2140.539134694401,1478.0,44.8267344177538
-0.04510773,-0.1167542632985768,723.2436992190392,348.0,107.82864920087331
-0.059206963,-0.11159906306391104,649.3999550989674,375.0,73.17332135972465
0.058873564,0.049166810920850616,1267.8384391176367,1217.0,4.177357363815666
0.032211263,-0.015941458709557606,1128.1965044538072,876.0,28.789555302946024
0.25540683,0.11408414720923418,2297.1676314190213,1557.0,47.53806239043168
0.06379836,0.13126814799145337,1293.6317158153633,1647.0,21.455269227968223
-0.021616366,-0.062147327479524735,846.2780719656898,634.0,33.48234573591322
-0.08392915,-0.11350839648415761,519.9192240280489,365.0,42.44362302138327
0.06715621,-0.026824659204963085,1311.2182199825074,819.0,60.09990475976892
