prediction,actual,denormalized prediction,denormalized actual,%error
-0.040460605,-0.09632439570193843,747.5826884673763,455.0,64.30388757524754
-0.012373247,-0.056610260560809665,894.6882578383688,663.0,34.945438587989265
0.09087333,0.222343352137215,1435.4349756224924,2124.0,32.41831564865855
-0.07384514,-0.10128866259457953,572.7335232683884,429.0,33.50431777817911
-0.079317085,-0.10014306254243159,544.0745957550718,435.0,25.074619713809597
-0.0018728464,-0.09861559580623433,949.6833712190967,443.0,114.37547883049587
-0.032777164,-0.1180907966927494,787.8241725446194,341.0,131.0334816846391
0.15354566,0.11293854715708625,1763.6769226005808,1551.0,13.71224517089496
-0.059702538,-0.13451106410686994,646.8044138323176,255.0,153.64878973816374
0.09192119,0.05069427765704788,1440.9230537895664,1225.0,17.62637173792379
0.049501263,0.0600500114162561,1218.751667261428,1274.0,4.336603825633587
0.12418258,0.032173743480656096,1609.8898440954958,1128.0,42.72073085952977
0.013996539,0.029500676692310893,1032.7981636848695,1114.0,7.28921331374601
-0.061223447,-0.13355639739674666,638.8387575835757,260.0,145.70721445522142
0.122924246,0.08678067929970816,1603.2993974283413,1414.0,13.387510426332483
-0.102214694,-0.14291213115595489,424.1499752807281,211.0,101.01894563067681
0.027301911,0.2590025538059493,1102.484120141945,2316.0,52.397058715805485
-0.015071315,-0.04362679330313295,880.5573179664596,731.0,20.45927742359228
0.03961077,0.06826014512331638,1166.950903179915,1317.0,11.393249568723233
-0.059331827,-0.13527479747496857,648.7459871806363,251.0,158.46453672535313
-0.037385717,-0.09040546209917405,763.6871996405272,486.0,57.13728387665168
-0.05820356,-0.0587105273230809,654.6552091366348,652.0,0.4072406651280317
-0.01699357,-0.10243426264672748,870.4896449752698,423.0,105.78951417855077
0.059916466,0.038856410451519115,1273.3005677253282,1163.0,9.484141678876025
0.38349006,0.2912702886081164,2967.9945687509016,2485.0,19.436401156977933
0.04487012,0.061768411494478016,1194.4963799753095,1283.0,6.8981777104201445
0.081451505,0.032555610164705415,1386.088825238141,1130.0,22.66272789718062
0.008378509,-0.050691326958045284,1003.3741290219195,694.0,44.578404758201664
-0.026738739,-0.012886525237163085,819.450002932485,892.0,8.133407742994962
0.19284044,0.26186655393631914,1969.480575770885,2331.0,15.509198808627842
0.05575909,0.0991913465313109,1251.526604622683,1479.0,15.380216049852402
0.060277898,0.016899076118683493,1275.1935393049089,1048.0,21.678772834437872
0.045016162,0.011934809226042396,1195.2612676267902,1022.0,16.953157302034263
0.20904526,0.2500286867307904,2054.3521802344003,2269.0,9.46001850002643
-0.07807225,-0.04820919351172473,550.5943347506458,707.0,22.122442043755903
-0.05294523,-0.08276812841818774,682.1953399325777,526.0,29.694931546117427
-0.054151613,-0.077612928183522,675.8769929309476,553.0,22.220071054420906
-0.084096596,-0.13031053058232747,519.0422459866043,277.0,87.37987219733006
0.029991945,0.04382067734416021,1116.5729846568554,1189.0,6.09142265291376
0.009190174,0.10759241358039583,1007.6251643779073,1523.0,33.83945079593518
0.08590121,0.09365427961259583,1409.3938318552964,1450.0,2.8004253892899027
-0.025791287,0.027209476588015,824.4122123031265,1102.0,25.189454418954043
-0.040546916,0.07379721204203145,747.1306393385556,1346.0,44.492523080345045
-0.073840044,-0.11389026316820693,572.7602142437531,363.0,57.78518298725981
-0.023639936,-0.07646732813137405,835.6797646292866,559.0,49.49548562241264
0.13081287,0.09900041318928623,1644.6155054391675,1478.0,11.273038257047867
-0.06666313,-0.1167542632985768,610.3487948704485,348.0,75.3875847328875
-0.09923474,-0.11159906306391104,439.7572889939223,375.0,17.268610398379284
0.07542758,0.049166810920850616,1354.538921700153,1217.0,11.301472612995314
0.005563186,-0.015941458709557606,988.6290699018624,876.0,12.857199760486576
0.27459124,0.11408414720923418,2397.6446375229343,1557.0,53.99130619928929
0.0891905,0.13126814799145337,1426.621256555618,1647.0,13.380615873975838
0.018784406,-0.062147327479524735,1057.8742813849797,634.0,66.857142174287
-0.05630307,-0.11350839648415761,664.6088942982742,365.0,82.08462857486964
0.1092096,-0.026824659204963085,1531.4698854228593,819.0,86.99266000279113
-0.013938811,0.49041376433983425,886.4887287468246,3528.0,74.87276845955712
-0.018533884,0.05126707768312185,862.4223562041047,1228.0,29.770166432890495
0.06380564,0.31456415633512463,1293.6698402056138,2607.0,50.3770678862442
-0.015673596,-0.05050039361602062,877.4029100144257,695.0,26.24502302365838
0.03773795,-0.09307852888751926,1157.1421453318792,472.0,145.15723418048287
-0.017800268,-0.08276812841818774,866.2646177115051,526.0,64.68909081967779
0.03548842,-0.045536126723379526,1145.3603820000621,721.0,58.85719583912097
-0.07978224,-0.08544119520653295,541.6383808808405,512.0,5.7887462657891575
-0.041184507,-0.04572706006540418,743.7913017540283,720.0,3.3043474658372594
-0.10038222,-0.14997666481086722,433.7474490847395,174.0,149.28014315214915
-0.08448079,-0.09193292883537131,517.0300430104926,478.0,8.1652809645382
-0.011292513,-0.03274359280772747,900.3485249896079,788.0,14.257427029138055
0.1837547,0.008307075727573903,1921.8946249724322,1003.0,91.61461864131927
-0.09709466,-0.14214839778785626,450.9657816838038,214.9999999999999,109.75152636456002
0.045781784,-0.01708705876170555,1199.2711574345171,870.0,37.84725947523185
0.06721228,-0.027779325915086375,1311.5118987553078,814.0,61.119397881487444
-0.07037616,-0.06157452745345076,590.9020780035753,637.0,7.23672244841832
-0.09836871,-0.17231586582775213,444.293037842608,57.000000000000114,679.4614698993107
-0.047222875,-0.07073932787063432,712.1657737858397,589.0,20.910997247171434
0.1838206,0.2511742867829383,1922.2398126450594,2275.0,15.505942301316072
0.028299043,-0.05966519403320419,1107.7065275004993,647.0,71.20657302944348
0.11108605,0.12764041449298488,1541.2976664441267,1628.0,5.325696164365684
0.14701729,0.26301215398846706,1729.485002720417,2337.0,25.99550694392738
-0.004945975,-0.05450999379853843,933.5880765294895,674.0,38.51455141387085
0.08731808,0.044011610686184865,1416.814586378901,1190.0,19.060049275537892
0.18253604,0.04420254402820952,1915.5119698898063,1191.0,60.83223928545814
-0.039801843,-0.033316392833801445,751.0329067631595,785.0,4.32701824673127
-0.059733473,-0.0839137284703357,646.6423949292259,520.0,24.35430671715883
-0.09825367,-0.14157559776178227,444.89557490489983,218.0,104.08053894720175
-0.079839885,-0.14081186439368365,541.3364684884468,222.0,143.84525607587696
0.056658935,0.04668467747453007,1256.2394738473638,1204.0,4.338826731508621
0.39821893,0.15704414916478213,3045.1360140948073,1782.0,70.88305354067381
-0.048367243,0.04095667721379034,706.172225517322,1174.0,39.84904382305605
-0.07129816,-0.11904546340287268,586.0731576667089,336.0,74.42653501985383
-0.07309037,-0.09346039557156857,576.6865971987305,470.0,22.699275999729895
-0.045053534,-0.11713612998262611,723.5275444745997,346.0,109.11200707358373
-0.0373345,-0.10319799601482611,763.9554361385646,419.0,82.32826638151899
0.19856597,0.15322548232428898,1999.4676524618562,1762.0,13.477165292954382
0.30730423,0.2637758873565657,2568.976661878258,2341.0,9.73843066545313
-0.060894556,-0.10568012946114666,640.5613010419495,406.0,57.77371946846046
0.023897845,-0.06940279447646172,1084.6555631675085,596.0,81.98918845092425
-0.050639294,-0.10014306254243159,694.2725185114696,435.0,59.602877818728636
-0.013922192,0.028355076640162947,886.5757670809637,1108.0,19.984136545039377
0.34619626,0.35599669155447533,2772.6709475568678,2824.0,1.817601007193068
-0.042961843,-0.03637132630619597,734.482628986091,769.0,4.488604813252151
0.02349649,0.16544521621386707,1082.5534927699566,1826.0,40.7144856095314
-0.07116795,-0.0699755945025357,586.7551042829003,593.0,1.0531021445362
0.45021954,0.21107828495776024,3317.4855758270746,2065.0,60.65305451947093
-0.016104355,-0.05851959398105624,875.14683971296,653.0,34.01942415206125
0.44247547,0.1765193500512972,3276.9265315780203,1884.0,73.934529276965
-0.019228224,0.005634008939228697,858.7857986099141,989.0,13.166248876651762
-0.0005242451,-0.10319799601482611,956.7465760560592,419.0,128.34047161242464
-0.012895085,0.00047880870456294325,891.9551692737818,962.0,7.281167435157812
-0.09166453,-0.13680226421116584,479.40571832906903,243.0,97.28630383912305
-0.071049936,-0.11198092974796035,587.3732110808216,373.0,57.47271074552859
-0.07703346,-0.10988066298568912,556.0349232729551,384.0,44.80076126899873
0.25799784,0.34244042427072463,2310.737885209748,2753.0,16.064733555766505
0.06934341,0.11484788057733282,1322.6735261507256,1561.0,15.267551175482025
0.044909503,-0.08677772860070555,1194.7026497059796,505.0,136.57478211999597
0.060493886,-0.011359058500965824,1276.3247644954608,900.0,41.81386272171787
0.4085474,0.22081588540101776,3099.2306606928864,2116.0,46.466477348435085
-0.007823345,-0.06653879434609186,918.5180503944032,611.0,50.33028648026239
-0.060721014,0.002388142124809519,641.4702185034762,972.0,34.00512155314031
-0.080251664,-0.06787532774026446,539.1798064614572,604.0,10.73182012227529
-0.053129256,-0.06978466116051103,681.231518666463,594.0,14.685440852939896
-0.014916609,-0.07360332800100419,881.3675783249656,574.0,53.54835859319959
-0.07055592,-0.12649186374183433,589.9605967716657,297.0,98.63993157295141
-0.09546258,-0.16391479877866721,459.5136836100571,101.0,354.9640431782744
0.0786395,0.01556254272451089,1371.3611430551705,1041.0,31.734980120573535
-0.0704629,-0.14272119781393022,590.4477851158606,212.0,178.5131061867267
-0.023146404,-0.10262519598875214,838.2646041415596,422.0,98.64090145534588
0.14381135,0.07570654546227802,1712.6941159461276,1356.0,26.304875807236545
-0.10981142,-0.10377079604090009,384.36266702551814,416.0,7.605128118865832
-0.058173034,0.030264410060409523,654.8150818355668,1118.0,41.42977801112998
0.025055375,-0.01632332539360692,1090.7180436114386,874.0,24.79611482968405
-0.03176759,-0.12190946353324254,793.11173671036,321.0,147.07530738640497
-0.05958664,-0.1068257295132946,647.4114189014504,400.0,61.85285472536259
-0.03325368,-0.0048673248721274685,785.3284492823308,934.0,15.917724916238674
-0.042506456,-0.035607592938097336,736.8676861575398,773.0,4.674296745467042
-0.071451865,-0.11885453006084802,585.2681359974465,337.0,73.67007002891587
-0.08597836,-0.13852066428938775,509.18664235505184,234.0,117.6011292115606
0.011686537,-0.09269666220346995,1020.6996937851686,473.99999999999994,115.33748814033096
0.14693868,0.0676873450972424,1729.073321740741,1314.0,31.58853285698181
0.019598251,-0.09116919546727269,1062.1367404003797,482.0,120.36031958514101
0.030507648,-0.07513079473720145,1119.273943569628,566.0,97.7515801359767
-0.054517396,-0.14711266468049736,673.9612325653827,188.9999999999999,256.5932447435889
0.0592351,-0.008876925054645277,1269.731957003731,913.0,39.07250350533745
-0.056100648,-0.04267212659300967,665.6690606202012,736.0,9.555834154863966
0.05056683,-0.04687266011755213,1224.332500470084,714.0,71.47514012186049
0.09847642,-0.027588392573061716,1475.2556085750148,815.0,81.01295810736377
-0.024167828,0.002388142124809519,832.9149658982437,972.0,14.30915988701196
-0.05321334,-0.12248226355931652,680.7911370838909,318.0,114.08526323392796
-0.030145876,-0.06386572755774665,801.6053591823262,625.0,28.256857469172193
-0.017576134,-0.019187325523976784,867.4385035874627,859.0,0.9823636306708637
-0.041026812,-0.1562774650976809,744.6172196474249,141.0000000000001,428.0973188988825
0.059249587,0.004488408887080752,1269.8078350762407,983.0,29.176788919251344
-0.05410486,-0.0753217280792261,676.1218553145939,565.0,19.667585011432543
-0.07336561,-0.11618146327250282,575.2450503976694,351.0,63.88747874577475
-0.05249641,-0.11789986335072473,684.5459993046345,342.0,100.15964891948377
0.08572535,-0.009640658422743907,1408.4727980957423,909.0,54.947502540785734
-0.049486037,-0.13985719768356036,700.3126198993006,227.0,208.50776207017648
0.0057413685,0.022627076379423218,989.562288247758,1078.0,8.203869364771982
-0.018416934,-0.011359058500965824,863.034873115738,900.0,4.107236320473551
-0.05434889,-0.0627201275055987,674.843771226695,631.0,6.948299718969101
0.120537624,0.08124361238099309,1590.7996312504538,1385.0,14.859179151657312
-0.056751464,-0.01727799210373021,662.2604591741645,869.0,23.790511027138727
-0.055959858,-0.07360332800100419,666.4064378365472,574.0,16.09868254992111
-0.084120244,-0.16334199875259323,518.9183904956571,104.00000000000011,398.95999086120827
-0.09411159,-0.10338892935685076,466.5894065486098,418.0,11.624259939858808
-0.044976134,-0.11007159632771378,723.9329234184258,383.0,89.0164290909728
0.112565674,0.030073476718384864,1549.0471023792772,1117.0,38.67923924613046
-0.012777831,0.09308147958652185,892.5692763275878,1447.0,38.31587585849428
0.254233,0.30234442244554655,2291.019810093333,2543.0,9.908776638091505
0.16393228,0.004106542203031437,1818.0760960579387,981.0,85.32885790600801
-0.013968429,-0.03904439309454117,886.3336069634637,755.0,17.39517973026009
0.15215541,0.05680414460183692,1756.3955933035527,1257.0,39.72916414507181
0.10709256,0.04993054428894925,1520.3820484286327,1221.0,24.519414285719307
-0.039066967,-0.003721724819979523,754.881772726087,940.0,19.693428433395002
-0.09487587,-0.15914146522805078,462.5865406817685,125.99999999999989,267.13217514426105
-0.09413521,-0.11637239661452747,466.46570714523796,350.0,33.275916327210844
-0.010653889,-0.042481193250985004,903.6932768619012,737.0,22.617812328616168
-0.0130563015,-0.051455060326143914,891.110808657824,690.0,29.14649400838029
-0.035757896,-0.055082793824612404,772.2128005544691,671.0,15.083874896344135
-0.060930807,-0.09479692896574117,640.3714400176259,463.00000000000006,38.309166310502334
-0.06282684,-0.1131265298001083,630.4410899484839,367.0,71.78231333746155
-0.032391228,-0.11274466311605899,789.8454871329354,369.0,114.05026751570067
-0.034987953,-0.10644386282924528,776.2453230606047,402.0,93.09585150761312
0.1220518,0.025491076509793084,1598.7300117071932,1093.0,46.26990043066726
0.04762577,-0.05775586061295761,1208.9289005535152,657.0,84.00744300662332
-0.05363163,-0.08200439505008912,678.6003699217131,530.0,28.03780564560624
0.06306728,-0.043244926619083635,1289.8027315073311,733.0,75.96217346621161
-0.0022635048,-0.04973666024792199,947.6373252861457,699.0,35.5704328020237
-0.04683473,-0.12706466376790831,714.1986583656699,293.9999999999999,142.92471372981979
-0.049073998,-0.05699212724485898,702.4706476925735,661.0,6.273925520812934
-0.065847754,-0.0587105273230809,614.6192728850261,652.0,5.733240355057341
0.0501266,-0.0713121278967083,1222.026833341588,586.0,108.5370022767215
0.05919205,0.01861747619690541,1269.5064885013073,1057.0,20.10468197741791
-0.049779546,-0.07245772794885624,698.7753914146218,580.0,20.478515761141693
0.01725543,0.03656521034722322,1049.866374180717,1151.0,8.786587820962902
0.058302373,-0.05718306058688364,1264.8468646507276,660.0,91.64346434101934
-0.022458747,-0.029879592677357607,841.8661590970045,803.0,4.840119439228452
0.059963632,0.18988468399302325,1273.5475958240806,1954.0,34.82356213796926
0.07146478,0.013462275962239657,1333.7840348652549,1030.0,29.493595617985907
0.30170053,0.3546601581603027,2539.6276711948376,2817.0,9.846373049526532
-0.055970974,-0.16696973225106174,666.3482171709854,85.0,683.9390790246887
-0.10115042,-0.14615799797037407,429.7240186798613,193.9999999999999,121.50722612363995
-0.075272724,-0.16105079864829736,565.2566552614878,116.0,387.29022005300675
-0.03148186,-0.029306792651283636,794.60824584885,806.0,1.4133690013833813
-0.0034178917,-0.06882999445038775,941.5913047647977,599.0,57.19387391732849
-0.05701095,-0.11369932982618228,660.9014241675605,364.0,81.5663253207584
-0.05168289,-0.1005249292264809,688.806760867654,433.0,59.07777387243742
